Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.028368,-0.012633,-0.474243,-0.879846,0.934552,0.270122,0.043014,0.072073,0.004140,-0.081396,-0.994064,1.153619,0.032892,0.038625,0.008448,0.017338,0.408606,0.912507,1.067507,0.165998,0.944984
1,0.008333,-0.028341,-0.012642,-0.474259,-0.879838,0.934561,0.270118,0.043022,0.072202,0.004207,-0.081412,-0.994053,1.153620,0.032891,0.038622,0.008481,0.017258,0.408579,0.912521,1.067531,0.165960,0.944978
2,0.016667,-0.028435,-0.012659,-0.474248,-0.879841,0.934561,0.270120,0.043024,0.072085,0.004126,-0.081374,-0.994065,1.153626,0.032890,0.038633,0.008601,0.016942,0.408459,0.912579,1.067600,0.165871,0.945002
3,0.025000,-0.028437,-0.012668,-0.474284,-0.879821,0.934568,0.270115,0.043025,0.072018,0.004119,-0.081383,-0.994069,1.153624,0.032886,0.038629,0.008652,0.016756,0.408466,0.912579,1.067599,0.165823,0.945036
4,0.033333,-0.028498,-0.012706,-0.474252,-0.879836,0.934567,0.270115,0.043018,0.072061,0.004102,-0.081392,-0.994065,1.153623,0.032891,0.038630,0.008630,0.016658,0.408439,0.912593,1.067616,0.165778,0.945049
5,0.041667,-0.028572,-0.012770,-0.474258,-0.879830,0.934578,0.270114,0.043017,0.072154,0.004124,-0.081399,-0.994058,1.153627,0.032895,0.038631,0.008701,0.016525,0.408356,0.912632,1.067675,0.165729,0.945027
6,0.050000,-0.028593,-0.012795,-0.474261,-0.879827,0.934578,0.270115,0.043025,0.072195,0.004130,-0.081399,-0.994055,1.153624,0.032895,0.038617,0.008749,0.016312,0.408381,0.912624,1.067737,0.165658,0.945022
7,0.058333,-0.028601,-0.012767,-0.474275,-0.879820,0.934581,0.270118,0.043025,0.072109,0.004101,-0.081410,-0.994060,1.153623,0.032896,0.038623,0.009136,0.016090,0.408418,0.912608,1.067826,0.165578,0.944989
8,0.066667,-0.028624,-0.012834,-0.474285,-0.879813,0.934580,0.270118,0.043022,0.072152,0.004132,-0.081382,-0.994059,1.153625,0.032896,0.038620,0.009295,0.015966,0.408386,0.912622,1.067835,0.165504,0.945011
9,0.075000,-0.028659,-0.012790,-0.474263,-0.879824,0.934585,0.270122,0.043029,0.072252,0.004163,-0.081385,-0.994052,1.153628,0.032895,0.038617,0.009438,0.015894,0.408327,0.912649,1.067845,0.165420,0.944985
10,0.083333,-0.028632,-0.012837,-0.474277,-0.879816,0.934593,0.270115,0.043029,0.072298,0.004166,-0.081402,-0.994047,1.153628,0.032899,0.038611,0.009352,0.015831,0.408307,0.912659,1.067853,0.165360,0.945015
11,0.091667,-0.028674,-0.012859,-0.474259,-0.879824,0.934591,0.270119,0.043021,0.072271,0.004150,-0.081403,-0.994049,1.153621,0.032902,0.038609,0.009361,0.015797,0.408302,0.912662,1.067858,0.165306,0.945021
12,0.100000,-0.028742,-0.012926,-0.474263,-0.879819,0.934593,0.270116,0.043022,0.072289,0.004174,-0.081380,-0.994049,1.153626,0.032903,0.038606,0.009336,0.015737,0.408348,0.912643,1.067869,0.165249,0.945033
13,0.108333,-0.028809,-0.012926,-0.474238,-0.879830,0.934586,0.270117,0.043013,0.072332,0.004175,-0.081385,-0.994046,1.153627,0.032903,0.038605,0.009412,0.015633,0.408396,0.912622,1.067888,0.165186,0.945023
14,0.116667,-0.028707,-0.012883,-0.474248,-0.879829,0.934593,0.270113,0.043023,0.072323,0.004212,-0.081385,-0.994046,1.153623,0.032903,0.038605,0.009483,0.015563,0.408486,0.912583,1.067905,0.165132,0.945016
15,0.125000,-0.028730,-0.012856,-0.474255,-0.879824,0.934592,0.270114,0.043026,0.072185,0.004170,-0.081421,-0.994054,1.153627,0.032902,0.038600,0.009462,0.015515,0.408555,0.912553,1.067912,0.165073,0.945023
16,0.133333,-0.028827,-0.012919,-0.474256,-0.879820,0.934592,0.270116,0.043021,0.072199,0.004203,-0.081385,-0.994056,1.153623,0.032897,0.038604,0.009472,0.015504,0.408621,0.912523,1.067915,0.165011,0.945031
17,0.141667,-0.028795,-0.012926,-0.474262,-0.879818,0.934596,0.270115,0.043022,0.072147,0.004183,-0.081417,-0.994057,1.153630,0.032901,0.038602,0.009610,0.015334,0.408734,0.912474,1.067927,0.164959,0.944998
18,0.150000,-0.028809,-0.012905,-0.474250,-0.879824,0.934602,0.270113,0.043017,0.072191,0.004238,-0.081416,-0.994053,1.153620,0.032901,0.038591,0.009682,0.015223,0.408878,0.912411,1.067947,0.164892,0.944981
19,0.158333,-0.028828,-0.012932,-0.474246,-0.879825,0.934600,0.270113,0.043021,0.072046,0.004194,-0.081401,-0.994065,1.153630,0.032897,0.038609,0.009615,0.015234,0.408944,0.912382,1.067937,0.164839,0.944996
20,0.166667,-0.028866,-0.012895,-0.474234,-0.879831,0.934596,0.270111,0.043014,0.072199,0.004205,-0.081432,-0.994052,1.153619,0.032903,0.038586,0.009666,0.015169,0.409080,0.912321,1.067945,0.164786,0.944981
21,0.175000,-0.028907,-0.012954,-0.474202,-0.879846,0.934593,0.270116,0.043014,0.072108,0.004213,-0.081433,-0.994058,1.153623,0.032899,0.038590,0.009711,0.015149,0.409180,0.912276,1.067945,0.164717,0.944980
22,0.183333,-0.028884,-0.012913,-0.474218,-0.879839,0.934590,0.270112,0.043013,0.072047,0.004199,-0.081435,-0.994062,1.153624,0.032901,0.038590,0.009802,0.015062,0.409292,0.912226,1.067949,0.164666,0.944959
23,0.191667,-0.028810,-0.012861,-0.474203,-0.879850,0.934590,0.270112,0.043012,0.072074,0.004249,-0.081425,-0.994061,1.153624,0.032902,0.038582,0.009808,0.015049,0.409419,0.912170,1.067949,0.164602,0.944961
24,0.200000,-0.028831,-0.012878,-0.474206,-0.879848,0.934588,0.270112,0.043014,0.072030,0.004232,-0.081458,-0.994062,1.153618,0.032901,0.038581,0.009779,0.014919,0.409520,0.912127,1.067926,0.164528,0.944978
25,0.208333,-0.028749,-0.012825,-0.474217,-0.879845,0.934584,0.270109,0.043011,0.072024,0.004248,-0.081464,-0.994061,1.153623,0.032901,0.038586,0.009560,0.015252,0.409617,0.912080,1.067804,0.164441,0.945060
26,0.216667,-0.028805,-0.012846,-0.474210,-0.879847,0.934586,0.270107,0.043004,0.072087,0.004278,-0.081473,-0.994056,1.153623,0.032896,0.038581,0.009584,0.015280,0.409754,0.912018,1.067783,0.164375,0.945055
27,0.225000,-0.028823,-0.012805,-0.474208,-0.879848,0.934578,0.270107,0.043012,0.071935,0.004278,-0.081451,-0.994069,1.153624,0.032892,0.038585,0.009559,0.015294,0.409914,0.911946,1.067758,0.164300,0.945069
28,0.233333,-0.028804,-0.012777,-0.474198,-0.879854,0.934575,0.270103,0.043008,0.071916,0.004256,-0.081475,-0.994068,1.153619,0.032899,0.038583,0.009489,0.015398,0.410007,0.911903,1.067732,0.164239,0.945076
29,0.241667,-0.028832,-0.012784,-0.474181,-0.879863,0.934575,0.270108,0.043005,0.071901,0.004276,-0.081516,-0.994066,1.153617,0.032898,0.038583,0.009592,0.015205,0.410190,0.911823,1.067731,0.164164,0.945034
30,0.250000,-0.028889,-0.012797,-0.474161,-0.879871,0.934565,0.270104,0.043005,0.071957,0.004271,-0.081520,-0.994062,1.153614,0.032899,0.038571,0.009582,0.015409,0.410288,0.911775,1.067727,0.164043,0.944974
31,0.258333,-0.028788,-0.012724,-0.474169,-0.879871,0.934565,0.270102,0.043008,0.071874,0.004299,-0.081515,-0.994068,1.153620,0.032892,0.038582,0.009631,0.015353,0.410428,0.911713,1.067717,0.163971,0.944949
32,0.266667,-0.028726,-0.012717,-0.474122,-0.879898,0.934561,0.270105,0.043018,0.071871,0.004318,-0.081552,-0.994065,1.153617,0.032890,0.038575,0.009587,0.015388,0.410561,0.911653,1.067696,0.163884,0.944944
33,0.275000,-0.028732,-0.012671,-0.474134,-0.879893,0.934557,0.270105,0.043009,0.071903,0.004331,-0.081550,-0.994063,1.153617,0.032887,0.038565,0.009644,0.015303,0.410728,0.911579,1.067688,0.163790,0.944919
34,0.283333,-0.028697,-0.012668,-0.474136,-0.879893,0.934550,0.270104,0.043011,0.071915,0.004372,-0.081569,-0.994060,1.153616,0.032882,0.038567,0.009662,0.015297,0.410856,0.911521,1.067670,0.163708,0.944910
35,0.291667,-0.028645,-0.012568,-0.474127,-0.879900,0.934544,0.270102,0.043005,0.071879,0.004385,-0.081565,-0.994063,1.153612,0.032882,0.038562,0.009702,0.015248,0.410999,0.911457,1.067653,0.163625,0.944895
